	orderid	latitude	longitude	estimateddeliverytime	totalprice	zip	city	time
1575	1553708	37.7585429	-122.4378824	82.0	59.16	94114	San Francisco	4.651716666666667
1576	1553668	37.8054165	-122.2752818	109.0	38.79	94612	Oakland	4.674468611111111
1577	1553706	37.6485985	-122.46831809999999	129.0	46.94		South San Francisco	4.683620277777778
1578	1553870	37.7692901	-122.4304168	118.0	42.13	94114	San Francisco	4.7693175
1579	1553698	32.86060560000001	-117.193804	52.0	42.44		San Diego	4.901695277777778
1580	1553793	37.86439470000001	-122.2587638	183.0	41.88	94611	Berkeley	4.9163194444444445
1581	1553913	36.9717839	-121.961432	120.0	29.97	95065	Capitola	5.4731075
1582	1553823	37.54406210000001	-122.28366709999999	1.0	48.11		San Mateo	5.522546388888889
1583	1553946	37.449976	-122.172932	281.0	79.95	94025	Menlo Park	5.631692500000001
1584	1553955	37.71979210000001	-122.4792847	24.0	100.01	94132	San Francisco	5.861363055555556
1585	1554168	37.508062	-122.29197079999999	158.0	50.84		Belmont	5.906796388888889
1586	1554196	37.7793509	-122.49712079999999	143.0	109.81		San Francisco	6.065924166666666
1587	1554239	37.7827285	-122.4751493	197.0	38.93	94118	San Francisco	6.083289722222222
1588	1554289	34.015367	-118.4785148	419.0	49.09	CA 90405	Santa Monica	6.517061944444444
1589	1554271	36.9769999	-122.014372	166.0	50.38	95065	Santa Cruz	6.6173463888888895
1590	1554203	37.8779424	-122.29021920000001	253.0	37.31		Berkeley	6.6947286111111115
1591	1554401	37.787236	-122.44173400000001	48.0	51.0		San Francisco	7.0861213888888885
1592	1554385	37.6669516	-122.4367495	147.0	45.14	94014	South San Francisco	17.493955555555555
1593	1554451	36.9653615	-122.0322382	64.0	47.46	95061	Santa Cruz	18.13494083333333
1594	1554400	37.8295644	-122.278679	35.0	59.9	94612	Oakland	20.015665833333333
1595	1554398	37.7635777	-122.3940838	79.0	58.08	94107	San Francisco	20.09554361111111
1596	1554546	37.78518010000001	-122.435781	193.0	93.33	94114	San Francisco	20.104424166666668
1597	1554643	37.8051473	-122.4408982	106.0	41.49	94114	San Francisco	20.738574166666666
1598	1554550	37.6648203	-122.47658259999999	341.0	82.44		Daly City	20.855638055555556
1599	1554666	37.76082279999999	-122.41643590000001	115.0	46.38		San Francisco	21.109616666666668
1600	1554726	37.4674229	-122.22675690000001	99.0	90.98		Redwood City	21.1741075
1601	1554746	37.63433320000001	-122.04698909999998	130.0	55.74		Hayward	21.79286666666667
1602	1554871	37.5481438	-122.2852272	202.0	33.09	94403	San Mateo	21.85247138888889
1603	1554862	37.5469312	-122.35637240000001	174.0	88.33		Hillsborough	22.26731111111111
1604	1554922	37.399516	-122.104248	76.0	51.36	94040	Mountain View	22.7271425
1605	1554883	37.32362	-121.972528	98.0	76.1		Santa Clara	22.944111111111113
1606	1554976	37.3871874	-122.1119537	81.0	45.55		Los Altos	23.17925
1607	1555029	36.9722751	-122.03122649999999	364.0	36.28		Santa Cruz	23.4185325
1608	1554989	37.5749255	-122.3768841	144.0	45.22		Hillsborough	23.76406861111111
1609	1554926	37.7188259	-122.4579138	228.0	47.8	94132	San Francisco	23.05017861111111
1610	1555046	37.7386314	-122.1897575	0.0	50.36	94603	Oakland	2.7224019444444445
1611	1555123	37.3679701	-122.06573490000001	144.0	37.11		Mountain View	0.07538333333333333
1612	1555268	37.3993864	-122.07181000000001	145.0	35.42		Mountain View	0.4741897222222222
1613	1555310	37.33700770000001	-121.9562831	98.0	57.77	95052	Santa Clara	0.719975
1614	1555292	37.5928888	-122.3631385	163.0	29.26	94010	Burlingame	0.7677194444444445
1615	1555357	37.8485044	-122.27256329999999	241.0	67.89		Berkeley	0.8118675000000001
1616	1555462	34.0343125	-118.4944541	10.0	53.21	90403	Santa Monica	1.1550916666666666
1617	1555494	37.7999472	-122.40942690000001	130.0	36.89		San Francisco	1.0985749999999999
1618	1555578	33.968191	-118.446334	308.0	46.0	90232	LA	1.4723352777777778
1619	1555571	36.9645171	-121.980783	8.0	236.27	95065	Santa Cruz	1.5627825
1620	1555774	34.0047217	-118.4833439	192.0	59.03	CA 90401	Santa Monica	1.5963666666666667
1621	1555903	36.965359	-122.0322416	431.0	30.1	95061	Santa Cruz	0.9819472222222222
1622	1555872	37.4902473	-122.2513559	0.0	112.72	94070	San Carlos	1.9080713888888887
1623	1556043	37.7502097	-122.1573201	3.0	53.17	94603	Oakland	1.9123452777777776
1624	1556014	37.7737833	-122.4015814	53.0	95.71	94114	San Francisco	1.9527297222222222
1625	1556024	37.765547	-122.47100490000001	192.0	106.96		San Francisco	1.974935277777778
1626	1556048	32.7472153	-117.1072439	265.0	29.89	92105	San Diego	2.1053083333333333
1627	1556086	37.3884751	-122.01127859999998	154.0	127.79		Sunnyvale	2.3148313888888885
1628	1556199	37.2906094	-121.8023399	115.0	82.92	CA 95138	San José	2.7835063888888887
1629	1556243	37.788328	-122.45134820000001	323.0	193.72		San Francisco	2.7822925
1630	1552608	37.66578370000001	-122.48490430000001	247.0	44.15		Pacifica	2.8868380555555557
1631	1552727	37.3150775	-121.9176572	175.0	65.19	95126	San José	3.0434574999999997
1632	1552780	36.9670999	-121.97308829999999	181.0	56.69		Santa Cruz	3.3383269444444448
1633	1552746	37.790461	-122.404692	91.0	44.92	94114	San Francisco	3.4033305555555553
1634	1552968	37.32561670000001	-121.9908814	240.0	47.37	95014-3884	Santa Clara	3.4114325
1635	1552954	37.78786470000001	-122.4247868	392.0	59.5		San Francisco	3.4776936111111114
1636	1552918	37.7306146	-122.4297358	257.0	80.97	94134	San Francisco	3.5393166666666667
1637	1552715	37.7938024	-122.40398470000001	235.0	59.39		San Francisco	3.637025
1638	1553036	37.760175200000006	-122.4862563	29.0	134.53	94122	San Francisco	3.7119730555555557
1639	1553002	36.9885334	-122.0264307	13.0	190.8	95065	Santa Cruz	3.4960575
1640	1553122	37.7911908	-122.4068068	281.0	61.47	94114	San Francisco	3.884375
1641	1553390	32.7057435	-117.09395559999999	158.0	38.66		San Diego	3.8907452777777776
1642	1553425	37.67081810000001	-122.0909436	141.0	87.29	94541	Hayward	4.137603611111111
1643	1553395	37.262047	-121.9300122	212.0	44.89	95124	San José	4.258077777777777
1644	1553238	33.8806972	-118.3718017	234.0	34.17	90278	Redondo Beach	4.474978611111111
1645	1553359	37.4498781	-122.1829382	106.0	130.59	94025	Menlo Park	4.871431388888889
1646	1553486	37.881583	-122.289657	70.0	50.98	94702	Berkeley	4.872675
1647	1553585	37.6285535	-122.4144664	17.0	77.7	CA 94066	San Bruno	4.9244575
1648	1553655	34.0226369	-118.5055441	180.0	79.43	90402	Santa Monica	5.0974313888888885
1649	1553839	37.6303675	-122.04624009999998	127.0	80.68	CA 94544	Hayward	5.165350833333334
1650	1553711	37.7967722	-122.39917450000002	85.0	125.97		San Francisco	5.525778611111111
1651	1553777	37.721506	-122.46099199999999	142.0	78.96		San Francisco	5.649091666666666
1652	1553938	37.7544277	-122.4415862	140.0	34.59	94114	San Francisco	5.6916425
1653	1553910	37.7713651	-122.41686740000002	428.0	38.56		San Francisco	5.707638055555556
1654	1553944	37.403501	-122.078943	3.0	70.06	94043	Mountain View	5.801764722222222
1655	1554117	37.7934819	-122.24143500000001	91.0	37.05		Oakland	5.854891666666666
1656	1553990	37.8080209	-122.288214	195.0	48.86	94612	Oakland	5.9929075
1657	1554219	37.506604	-122.2640642	8.0	113.22	94070	San Carlos	6.061889722222222
1658	1554300	37.817261	-122.26856399999998	116.0	47.5		Oakland	6.360151944444444
1659	1554345	37.74911210000001	-122.4213134	168.0	45.78	94114	San Francisco	6.434664722222222
1660	1554468	37.38170750000001	-122.0254742	158.0	134.28	94086	Sunnyvale	6.490474166666667
1661	1554426	32.945808	-117.235271	73.0	46.88	92130	San Diego	6.767819444444444
1662	1554564	37.764494	-122.481158	100.0	61.36	94122	San Francisco	6.811179722222222
1663	1554427	37.7816936	-122.48829009999999	55.0	84.39		San Francisco	17.5318825
1664	1554541	37.7821513	-122.4460842	168.0	38.01	94118	San Francisco	17.654013888888887
1665	1554573	37.3511068	-121.8014142	6.0	47.93	95127:95148	San José	18.720801944444442
1666	1554655	37.7826101	-122.2294033	217.0	135.19	94602	Oakland	18.919276944444444
1667	1554686	37.7816219	-122.43276999999999	231.0	49.15		San Francisco	18.9061675
1668	1554707	37.7981672	-122.4063811	266.0	104.98	94114	San Francisco	19.419813055555558
1669	1554729	37.47761320000001	-122.2200485	10.0	42.58		Redwood City	19.427968611111112
1670	1554742	37.6412766	-122.08124299999999	34.0	48.24		Hayward	19.616173055555556
1671	1554874	37.7405126	-122.15878229999998	109.0	30.19		Oakland	19.84346861111111
1672	1554499	37.7159917	-122.4964639	37.0	46.63	94132	San Francisco	20.578473055555556
1673	1554794	37.39929160000001	-121.9565168	46.0	77.74	95054	Santa Clara	20.677344444444447
1674	1555028	37.356059	-122.106082	235.0	86.44	CA 94024	Los Altos	21.139389722222223
1675	1555037	37.6894886	-122.1291072	243.0	35.28	94577	San Lorenzo	21.934024166666667
1676	1555023	33.6101539	-117.70723999999998	278.0	56.51		Laguna Hills	22.358405555555557
1677	1555011	37.7624331	-122.4901764	200.0	44.35	94122	San Francisco	22.405251944444444
1678	1555057	36.9796258	-121.9007344	28.0	44.71	95003	Aptos	22.503124166666666
1679	1555076	37.7767701	-122.4183622	193.0	45.36	94102	San Francisco	22.792308333333335
1680	1555021	37.7810416	-122.50651770000002	127.0	81.09		San Francisco	23.15725361111111
1681	1555153	37.687728	-122.104565	159.0	72.72	94541	Hayward	23.690825833333335
1682	1555215	37.7889515	-122.4121875	297.0	50.01	94114	San Francisco	23.74135916666667
1683	1555255	37.802317	-122.42105900000001	181.0	113.17		San Francisco	23.738722222222222
1684	1555332	37.8124064	-122.2589793	266.0	33.39	94610	Oakland	23.99514166666667
1685	1555426	37.804547	-122.2693189	160.0	56.19	94612	Oakland	21.788833333333336
1686	1555506	32.7511385	-117.2470024	28.0	74.87	92107	San Diego	0.04489527777777778
1687	1555524	37.7750408	-122.41283529999998	157.0	32.17		San Francisco	0.10358972222222222
1688	1555532	37.5363499	-122.29889409999998	178.0	41.41		San Mateo	0.23333055555555557
1689	1555561	37.3554594	-121.97702360000001	179.0	49.68		Santa Clara	0.34820833333333334
1690	1555597	37.7826382	-122.4510027	238.0	39.38	94118	San Francisco	0.6249213888888889
1691	1555582	32.7220357	-117.08580320000002	120.0	51.63		San Diego	0.6359841666666667
1692	1555620	32.7223868	-117.158644	216.0	63.18	92102	San Diego	0.7493805555555555
1693	1555674	32.7395419	-117.11686979999999	249.0	95.78		San Diego	1.0458102777777778
1694	1555642	37.76518179999999	-122.4712544	52.0	243.26	94122	San Francisco	1.0864491666666667
1695	1555663	37.564867	-122.27558459999999	82.0	46.45		Foster City	1.2051147222222223
1696	1555745	37.7792937	-122.4812466	25.0	36.97	94122	San Francisco	1.2096713888888888
1697	1555748	37.7624319	-122.16808	180.0	76.62	94603	Oakland	1.316778611111111
1698	1555756	37.7971657	-122.40275770000001	287.0	72.0		San Francisco	1.3556508333333335
1699	1555701	33.642308	-117.928816	1.0	63.92	92627	Costa Mesa	1.4133186111111111
1700	1555722	33.8604912	-118.3976837	207.0	56.39	90254	Hermosa Beach	1.4356333333333333
1701	1555855	37.765937	-122.444534	233.0	70.42	94114	San Francisco	1.4766825000000001
1702	1555886	37.7747978	-122.47057509999999	167.0	53.66		San Francisco	1.5874130555555557
1703	1555863	36.9992201	-122.02235390000001	104.0	250.3		Santa Cruz	1.7701694444444445
1704	1555940	37.7938462	-122.39483659999999	274.0	42.38		San Francisco	1.876386111111111
1705	1556013	37.7859008	-122.4108333	103.0	126.68	94114	San Francisco	2.0124547222222224
1706	1555984	37.78606720000001	-122.40925209999999	55.0	75.47		San Francisco	2.1174944444444446
1707	1556151	37.7750179	-122.2557334	37.0	49.48	94501	Alameda	2.294961111111111
1708	1556100	37.7932132	-122.4089808	218.0	106.82	94108	San Francisco	2.385209166666667
1709	1556061	36.9720176	-122.0535101	126.0	44.43	95060	Santa Cruz	2.4164519444444443
1710	1556275	37.81122620000001	-122.267445	244.0	31.43		Oakland	2.5944269444444448
1711	1556178	32.745575800000005	-117.05680859999998	135.0	42.64		San Diego	2.663529722222222
1712	1552589	37.8077807	-122.4185638	409.0	123.96	94114	San Francisco	2.664586111111111
1713	1552627	37.3844578	-122.0559946	83.0	61.49	94086	Sunnyvale	2.6931888888888893
1714	1552690	37.3981727	-122.1027499	129.0	36.11	94022	Mountain View	2.8384222222222224
1715	1552721	37.7518849	-122.4266136	201.0	41.06	94114	San Francisco	2.867958333333333
1716	1552670	37.783569	-122.413326	234.0	32.31	94102	San Francisco	2.895825
1717	1552650	37.5625549	-122.3261916	122.0	126.94	94401	San Mateo	3.0113055555555555
1718	1552678	36.9775357	-121.9539787	10.0	94.21	95065	Capitola	3.033847222222222
1719	1552682	37.68647470000001	-122.4644676	172.0	40.48	94132	Daly City	3.0339341666666666
1720	1552937	37.8090196	-122.2720949	44.0	47.81	94612	Oakland	3.022022222222222
1721	1552708	33.02734	-117.07731640000002	39.0	40.58		San Diego	3.138788888888889
1722	1552822	37.5042601	-122.27824240000001	166.0	41.84		San Carlos	3.2486258333333335
1723	1552988	37.797173	-122.27623	161.0	73.48	94607	Oakland	3.3101602777777774
1724	1553208	37.7434386	-122.428656	5.0	36.17	94114	San Francisco	3.3197980555555553
1725	1553090	32.800109899999995	-117.233573	59.0	51.29	92109	San Diego	3.296775
1726	1553197	37.86471220000001	-122.2598172	266.0	72.98		Berkeley	3.3827527777777777
1727	1553255	37.7650088	-122.4635673	73.0	83.9	94122	San Francisco	3.535763888888889
1728	1553305	37.7205802	-122.46103470000001	140.0	55.53		San Francisco	3.722775
1729	1553308	37.7953535	-122.4134159	221.0	63.81	94114	San Francisco	3.7980258333333334
1730	1553326	34.049812	-118.49324240000001	2.0	35.8		Santa Monica	3.8610944444444444
1731	1553291	36.964772	-122.05589099999999	241.0	37.97		Santa Cruz	3.890456388888889
1732	1553614	37.625285	-122.09659199999999	17.0	52.21		Hayward	4.0505313888888885
1733	1553624	37.6405425	-122.0548679	214.0	47.38	CA 94544	Hayward	4.177338888888889
1734	1553686	37.769594	-122.423028	149.0	50.97	94114	San Francisco	4.260723055555555
1735	1553736	37.75285820000001	-122.3943645	40.0	27.3	94124	San Francisco	4.5330075
1736	1553468	32.7923712	-117.23677079999999	109.0	105.08		San Diego	4.589913888888889
1737	1553886	37.7967393	-122.4351809	158.0	64.66	94114	San Francisco	5.023416666666667
1738	1553664	32.7142766	-117.0699229	50.0	50.4	92114	San Diego	5.029066666666667
1739	1553899	37.7456036	-122.4636987	153.0	33.39	94116	San Francisco	5.0770027777777775
1740	1553798	37.8036898	-122.445048	192.0	89.34	94114	San Francisco	5.112744444444444
1741	1553915	37.716833	-122.45883	110.0	37.56	94132	San Francisco	5.242359166666667
1742	1553722	37.3626627	-121.9689896	26.0	51.15	95051	Santa Clara	5.280566666666666
1743	1553904	37.7806904	-122.38922009999999	242.0	129.64		San Francisco	5.475711111111111
1744	1554056	37.6909033	-122.4950936	64.0	31.65	94132	Daly City	5.797963055555555
1745	1553539	37.4850389	-122.1924565	119.0	65.22	94025-1246	Redwood City	5.868773055555556
1746	1554157	37.350458	-121.99229	11.0	72.61	95051	Santa Clara	5.952375
1747	1554034	37.7916771	-122.19694240000001	126.0	46.09		Oakland	5.961864722222223
1748	1554073	37.4739563	-122.2163726	119.0	91.92	94061	Redwood City	5.290005555555555
1749	1554320	34.0192013	-118.50340959999998	144.0	44.07		Santa Monica	6.207521388888889
1750	1554258	37.5380206	-122.3125377	147.0	30.96	94402	Belmont	6.217923055555556
1751	1554558	37.53393120000001	-122.3034058	343.0	94.14	94403	San Mateo	6.371050833333333
1752	1554391	37.6691403	-122.13500490000001	151.0	51.93		San Lorenzo	6.875940833333334
1753	1554467	37.7767701	-122.4183622	234.0	76.35	94102	San Francisco	7.002768611111111
1754	1554457	37.7582196	-122.19825690000002	19.0	84.23		Oakland	18.226788888888887
1755	1554620	37.8620734	-122.25986850000001	192.0	68.69		Berkeley	18.3046075
1756	1554723	37.782932	-122.4150892	204.0	38.38	94114	San Francisco	18.36587138888889
1757	1554769	37.750455	-122.4306	238.0	79.02	94114	San Francisco	18.51675361111111
1758	1554798	37.6687336	-122.10852620000001	98.0	48.72		Hayward	18.621704722222223
1759	1554796	37.5805859	-122.3517655	0.0	40.42	94010	Burlingame	18.893441666666668
1760	1554848	37.7763341	-122.4398963	32.0	141.5	94117	San Francisco	19.0034075
1761	1554813	37.4011649	-122.1019387	350.0	75.42	94022	Mountain View	19.469910277777775
1762	1554903	37.8679	-122.25303500000001	366.0	30.08		Berkeley	19.476516666666665
1763	1554941	37.8515878	-122.243375	25.0	36.98	94611	Oakland	19.7212675
1764	1554939	37.752677	-122.4134372	78.0	28.73	94114	San Francisco	20.259580555555555
1765	1554952	37.4167153	-122.16223020000001	2.0	46.25		Stanford	20.275674166666665
1766	1554990	37.8132226	-122.2963535	500.0	43.78	94612	Oakland	20.221196388888888
1767	1555031	37.5443232	-122.30999540000002	118.0	72.56	94403	San Mateo	20.59956861111111
1768	1554945	37.757667700000006	-122.4807788	35.0	85.31	94122	San Francisco	22.005841666666665
1769	1555092	37.7365588	-122.41119750000001	99.0	56.86		San Francisco	22.169763055555556
1770	1555179	37.34862639999999	-122.0651418	116.0	36.83	94086	Los Altos	22.264263055555556
1771	1555195	37.763513	-122.443895	125.0	51.07	94114	San Francisco	22.46960194444444
1772	1555272	32.6425548	-117.0773385	240.0	36.31	91910	Chula Vista	22.613429722222225
1773	1555234	37.5615877	-122.2945544	194.0	42.46	CA 94404	San Mateo	22.81800638888889
1774	1555290	37.3950973	-122.0980681	5.0	35.24	94040	Mountain View	23.69061027777778
1775	1555306	37.5063364	-122.27928840000001	0.0	60.04		San Carlos	23.954581388888887
1776	1555380	37.7359895	-122.46010590000002	34.0	206.34		San Francisco	20.634195277777778
1777	1555390	32.7549785	-117.2077375	164.0	102.63	92110	San Diego	0.16952777777777778
1778	1555361	32.7607463	-117.1659448	318.0	164.6	92103	San Diego	0.1922797222222222
1779	1555409	37.7888898	-122.39809140000001	100.0	33.27		San Francisco	0.4504075
1780	1555476	37.6077026	-122.0624918	58.0	41.78	94587	Hayward	0.5930508333333334
1781	1555534	37.7816936	-122.48829009999999	77.0	186.15		San Francisco	0.8720325
1782	1555548	37.747211	-122.167983	86.0	92.66	94603	Oakland	1.0839444444444444
1783	1555567	37.50915870000001	-122.2922975	86.0	51.27		Belmont	1.1982166666666667
1784	1555590	37.7948494	-122.2218321	417.0	54.74	94602	Oakland	1.1857527777777779
1785	1555545	37.5677593	-122.2981399	51.0	36.94	94401	San Mateo	1.1449305555555556
1786	1555543	37.3562773	-121.9899869	68.0	86.42	95051	Santa Clara	1.2144575
1787	1555656	36.9659498	-122.0419629	13.0	41.18	95060	Santa Cruz	1.3510408333333335
1788	1555472	36.972913	-122.03145	14.0	150.66	95060	Santa Cruz	1.5222175
1789	1555679	37.8440529	-122.2744726	112.0	50.24	94611	Oakland	1.7206452777777779
1790	1555654	37.448838	-122.20579199999999	214.0	56.05		Atherton	2.1069416666666667
1791	1555706	37.63293579999999	-122.49057479999999	35.0	42.06		Pacifica	2.1587341666666666
1792	1555874	37.5810206	-122.3845759	1.0	51.05	94030	Burlingame	2.2598241666666667
1793	1555852	37.7519055	-122.4287503	452.0	91.66	94114	San Francisco	2.131046388888889
1794	1555866	37.406509	-122.1090825	140.0	73.3	94023	Mountain View	2.458456388888889
